ID,Date,Day,"High Temp","Low Temp",Precipitation,"Brooklyn Bridge","Manhattan Bridge","Williamsburg Bridge","Queensboro Bridge",Total,ID,Date,Day,"High Temp","Low Temp",Precipitation,"Brooklyn Bridge","Manhattan Bridge","Williamsburg Bridge","Queensboro Bridge",Total
25,"2016-04-26 00:00:00","2016-04-26 00:00:00",60.1,46.9,0.24,1997,3520,4559,2929,13005,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
26,"2016-04-27 00:00:00","2016-04-27 00:00:00",62.1,46.9,0,3343,5606,6577,4388,19914,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
27,"2016-04-28 00:00:00","2016-04-28 00:00:00",57.9,48,0,2486,4152,5336,3657,15631,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
28,"2016-04-29 00:00:00","2016-04-29 00:00:00",57,46.9,0.05,2375,4178,5053,3348,14954,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
29,"2016-04-30 00:00:00","2016-04-30 00:00:00",64,48,0,3199,4952,5675,3606,17432,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
36,"2016-04-07 00:00:00","2016-04-07 00:00:00",57,53.1,0.09,1276,2581,3282,2457,9596,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
40,"2016-04-11 00:00:00","2016-04-11 00:00:00",62.1,46,0.01,2005,3791,4334,3182,13312,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
41,"2016-04-12 00:00:00","2016-04-12 00:00:00",57,45,0.2,1045,2178,2762,2082,8067,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
42,"2016-04-13 00:00:00","2016-04-13 00:00:00",57,39.9,0,2840,5395,5995,4192,18422,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
43,"2016-04-14 00:00:00","2016-04-14 00:00:00",62.1,44.6,0,2861,5309,6030,4115,18315,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
44,"2016-04-15 00:00:00","2016-04-15 00:00:00",64,44.1,0,2770,5072,5816,3912,17570,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
45,"2016-04-16 00:00:00","2016-04-16 00:00:00",66,45,0,2384,4316,5624,4051,16375,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
46,"2016-04-17 00:00:00","2016-04-17 00:00:00",73.9,46,0,3147,4969,5867,4197,18180,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
47,"2016-04-18 00:00:00","2016-04-18 00:00:00",81,52,0,3871,6823,7432,4964,23090,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
48,"2016-04-19 00:00:00","2016-04-19 00:00:00",71.1,63,0,3501,6951,7834,5032,23318,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
49,"2016-04-20 00:00:00","2016-04-20 00:00:00",68,50,0,3450,6574,7639,4928,22591,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
50,"2016-04-21 00:00:00","2016-04-21 00:00:00",71.1,50,0,3436,6452,7426,4813,22127,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
51,"2016-04-22 00:00:00","2016-04-22 00:00:00",78.1,63,T,2975,4907,6093,3862,17837,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
52,"2016-04-23 00:00:00","2016-04-23 00:00:00",70,61,0.16,2055,3276,4856,3239,13426,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
53,"2016-04-24 00:00:00","2016-04-24 00:00:00",68,48,0,2798,4650,5335,3957,16740,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
54,"2016-04-25 00:00:00","2016-04-25 00:00:00",66.9,54,0,3463,5978,6845,4564,20850,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
55,"2016-04-26 00:00:00","2016-04-26 00:00:00",60.1,46.9,0.24,1997,3520,4559,2929,13005,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
56,"2016-04-27 00:00:00","2016-04-27 00:00:00",62.1,46.9,0,3343,5606,6577,4388,19914,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
57,"2016-04-28 00:00:00","2016-04-28 00:00:00",57.9,48,0,2486,4152,5336,3657,15631,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
58,"2016-04-29 00:00:00","2016-04-29 00:00:00",57,46.9,0.05,2375,4178,5053,3348,14954,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
59,"2016-04-30 00:00:00","2016-04-30 00:00:00",64,48,0,3199,4952,5675,3606,17432,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
66,"2016-04-07 00:00:00","2016-04-07 00:00:00",57,53.1,0.09,1276,2581,3282,2457,9596,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
70,"2016-04-11 00:00:00","2016-04-11 00:00:00",62.1,46,0.01,2005,3791,4334,3182,13312,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
71,"2016-04-12 00:00:00","2016-04-12 00:00:00",57,45,0.2,1045,2178,2762,2082,8067,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
72,"2016-04-13 00:00:00","2016-04-13 00:00:00",57,39.9,0,2840,5395,5995,4192,18422,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
73,"2016-04-14 00:00:00","2016-04-14 00:00:00",62.1,44.6,0,2861,5309,6030,4115,18315,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
74,"2016-04-15 00:00:00","2016-04-15 00:00:00",64,44.1,0,2770,5072,5816,3912,17570,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
75,"2016-04-16 00:00:00","2016-04-16 00:00:00",66,45,0,2384,4316,5624,4051,16375,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
76,"2016-04-17 00:00:00","2016-04-17 00:00:00",73.9,46,0,3147,4969,5867,4197,18180,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
77,"2016-04-18 00:00:00","2016-04-18 00:00:00",81,52,0,3871,6823,7432,4964,23090,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
78,"2016-04-19 00:00:00","2016-04-19 00:00:00",71.1,63,0,3501,6951,7834,5032,23318,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
79,"2016-04-20 00:00:00","2016-04-20 00:00:00",68,50,0,3450,6574,7639,4928,22591,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
80,"2016-04-21 00:00:00","2016-04-21 00:00:00",71.1,50,0,3436,6452,7426,4813,22127,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
81,"2016-04-22 00:00:00","2016-04-22 00:00:00",78.1,63,T,2975,4907,6093,3862,17837,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
82,"2016-04-23 00:00:00","2016-04-23 00:00:00",70,61,0.16,2055,3276,4856,3239,13426,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
83,"2016-04-24 00:00:00","2016-04-24 00:00:00",68,48,0,2798,4650,5335,3957,16740,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
84,"2016-04-25 00:00:00","2016-04-25 00:00:00",66.9,54,0,3463,5978,6845,4564,20850,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
85,"2016-04-26 00:00:00","2016-04-26 00:00:00",60.1,46.9,0.24,1997,3520,4559,2929,13005,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
86,"2016-04-27 00:00:00","2016-04-27 00:00:00",62.1,46.9,0,3343,5606,6577,4388,19914,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
87,"2016-04-28 00:00:00","2016-04-28 00:00:00",57.9,48,0,2486,4152,5336,3657,15631,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
88,"2016-04-29 00:00:00","2016-04-29 00:00:00",57,46.9,0.05,2375,4178,5053,3348,14954,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
89,"2016-04-30 00:00:00","2016-04-30 00:00:00",64,48,0,3199,4952,5675,3606,17432,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
96,"2016-04-07 00:00:00","2016-04-07 00:00:00",57,53.1,0.09,1276,2581,3282,2457,9596,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
100,"2016-04-11 00:00:00","2016-04-11 00:00:00",62.1,46,0.01,2005,3791,4334,3182,13312,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
101,"2016-04-12 00:00:00","2016-04-12 00:00:00",57,45,0.2,1045,2178,2762,2082,8067,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
102,"2016-04-13 00:00:00","2016-04-13 00:00:00",57,39.9,0,2840,5395,5995,4192,18422,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
103,"2016-04-14 00:00:00","2016-04-14 00:00:00",62.1,44.6,0,2861,5309,6030,4115,18315,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
104,"2016-04-15 00:00:00","2016-04-15 00:00:00",64,44.1,0,2770,5072,5816,3912,17570,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
105,"2016-04-16 00:00:00","2016-04-16 00:00:00",66,45,0,2384,4316,5624,4051,16375,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
106,"2016-04-17 00:00:00","2016-04-17 00:00:00",73.9,46,0,3147,4969,5867,4197,18180,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
107,"2016-04-18 00:00:00","2016-04-18 00:00:00",81,52,0,3871,6823,7432,4964,23090,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
108,"2016-04-19 00:00:00","2016-04-19 00:00:00",71.1,63,0,3501,6951,7834,5032,23318,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
109,"2016-04-20 00:00:00","2016-04-20 00:00:00",68,50,0,3450,6574,7639,4928,22591,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
110,"2016-04-21 00:00:00","2016-04-21 00:00:00",71.1,50,0,3436,6452,7426,4813,22127,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
111,"2016-04-22 00:00:00","2016-04-22 00:00:00",78.1,63,T,2975,4907,6093,3862,17837,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
112,"2016-04-23 00:00:00","2016-04-23 00:00:00",70,61,0.16,2055,3276,4856,3239,13426,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
113,"2016-04-24 00:00:00","2016-04-24 00:00:00",68,48,0,2798,4650,5335,3957,16740,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
114,"2016-04-25 00:00:00","2016-04-25 00:00:00",66.9,54,0,3463,5978,6845,4564,20850,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
115,"2016-04-26 00:00:00","2016-04-26 00:00:00",60.1,46.9,0.24,1997,3520,4559,2929,13005,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
116,"2016-04-27 00:00:00","2016-04-27 00:00:00",62.1,46.9,0,3343,5606,6577,4388,19914,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
117,"2016-04-28 00:00:00","2016-04-28 00:00:00",57.9,48,0,2486,4152,5336,3657,15631,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
118,"2016-04-29 00:00:00","2016-04-29 00:00:00",57,46.9,0.05,2375,4178,5053,3348,14954,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
119,"2016-04-30 00:00:00","2016-04-30 00:00:00",64,48,0,3199,4952,5675,3606,17432,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
126,"2016-04-07 00:00:00","2016-04-07 00:00:00",57,53.1,0.09,1276,2581,3282,2457,9596,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
130,"2016-04-11 00:00:00","2016-04-11 00:00:00",62.1,46,0.01,2005,3791,4334,3182,13312,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
131,"2016-04-12 00:00:00","2016-04-12 00:00:00",57,45,0.2,1045,2178,2762,2082,8067,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
132,"2016-04-13 00:00:00","2016-04-13 00:00:00",57,39.9,0,2840,5395,5995,4192,18422,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
133,"2016-04-14 00:00:00","2016-04-14 00:00:00",62.1,44.6,0,2861,5309,6030,4115,18315,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
134,"2016-04-15 00:00:00","2016-04-15 00:00:00",64,44.1,0,2770,5072,5816,3912,17570,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
135,"2016-04-16 00:00:00","2016-04-16 00:00:00",66,45,0,2384,4316,5624,4051,16375,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
136,"2016-04-17 00:00:00","2016-04-17 00:00:00",73.9,46,0,3147,4969,5867,4197,18180,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
137,"2016-04-18 00:00:00","2016-04-18 00:00:00",81,52,0,3871,6823,7432,4964,23090,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
138,"2016-04-19 00:00:00","2016-04-19 00:00:00",71.1,63,0,3501,6951,7834,5032,23318,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
139,"2016-04-20 00:00:00","2016-04-20 00:00:00",68,50,0,3450,6574,7639,4928,22591,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
140,"2016-04-21 00:00:00","2016-04-21 00:00:00",71.1,50,0,3436,6452,7426,4813,22127,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
141,"2016-04-22 00:00:00","2016-04-22 00:00:00",78.1,63,T,2975,4907,6093,3862,17837,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
142,"2016-04-23 00:00:00","2016-04-23 00:00:00",70,61,0.16,2055,3276,4856,3239,13426,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
143,"2016-04-24 00:00:00","2016-04-24 00:00:00",68,48,0,2798,4650,5335,3957,16740,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
144,"2016-04-25 00:00:00","2016-04-25 00:00:00",66.9,54,0,3463,5978,6845,4564,20850,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
145,"2016-04-26 00:00:00","2016-04-26 00:00:00",60.1,46.9,0.24,1997,3520,4559,2929,13005,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
146,"2016-04-27 00:00:00","2016-04-27 00:00:00",62.1,46.9,0,3343,5606,6577,4388,19914,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
147,"2016-04-28 00:00:00","2016-04-28 00:00:00",57.9,48,0,2486,4152,5336,3657,15631,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
148,"2016-04-29 00:00:00","2016-04-29 00:00:00",57,46.9,0.05,2375,4178,5053,3348,14954,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
149,"2016-04-30 00:00:00","2016-04-30 00:00:00",64,48,0,3199,4952,5675,3606,17432,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
156,"2016-04-07 00:00:00","2016-04-07 00:00:00",57,53.1,0.09,1276,2581,3282,2457,9596,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
160,"2016-04-11 00:00:00","2016-04-11 00:00:00",62.1,46,0.01,2005,3791,4334,3182,13312,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
161,"2016-04-12 00:00:00","2016-04-12 00:00:00",57,45,0.2,1045,2178,2762,2082,8067,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
162,"2016-04-13 00:00:00","2016-04-13 00:00:00",57,39.9,0,2840,5395,5995,4192,18422,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
163,"2016-04-14 00:00:00","2016-04-14 00:00:00",62.1,44.6,0,2861,5309,6030,4115,18315,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
164,"2016-04-15 00:00:00","2016-04-15 00:00:00",64,44.1,0,2770,5072,5816,3912,17570,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
165,"2016-04-16 00:00:00","2016-04-16 00:00:00",66,45,0,2384,4316,5624,4051,16375,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
166,"2016-04-17 00:00:00","2016-04-17 00:00:00",73.9,46,0,3147,4969,5867,4197,18180,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
167,"2016-04-18 00:00:00","2016-04-18 00:00:00",81,52,0,3871,6823,7432,4964,23090,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
168,"2016-04-19 00:00:00","2016-04-19 00:00:00",71.1,63,0,3501,6951,7834,5032,23318,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
169,"2016-04-20 00:00:00","2016-04-20 00:00:00",68,50,0,3450,6574,7639,4928,22591,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
170,"2016-04-21 00:00:00","2016-04-21 00:00:00",71.1,50,0,3436,6452,7426,4813,22127,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
171,"2016-04-22 00:00:00","2016-04-22 00:00:00",78.1,63,T,2975,4907,6093,3862,17837,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
172,"2016-04-23 00:00:00","2016-04-23 00:00:00",70,61,0.16,2055,3276,4856,3239,13426,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
173,"2016-04-24 00:00:00","2016-04-24 00:00:00",68,48,0,2798,4650,5335,3957,16740,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
174,"2016-04-25 00:00:00","2016-04-25 00:00:00",66.9,54,0,3463,5978,6845,4564,20850,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
175,"2016-04-26 00:00:00","2016-04-26 00:00:00",60.1,46.9,0.24,1997,3520,4559,2929,13005,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
176,"2016-04-27 00:00:00","2016-04-27 00:00:00",62.1,46.9,0,3343,5606,6577,4388,19914,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
177,"2016-04-28 00:00:00","2016-04-28 00:00:00",57.9,48,0,2486,4152,5336,3657,15631,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
178,"2016-04-29 00:00:00","2016-04-29 00:00:00",57,46.9,0.05,2375,4178,5053,3348,14954,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
179,"2016-04-30 00:00:00","2016-04-30 00:00:00",64,48,0,3199,4952,5675,3606,17432,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
186,"2016-04-07 00:00:00","2016-04-07 00:00:00",57,53.1,0.09,1276,2581,3282,2457,9596,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
190,"2016-04-11 00:00:00","2016-04-11 00:00:00",62.1,46,0.01,2005,3791,4334,3182,13312,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
191,"2016-04-12 00:00:00","2016-04-12 00:00:00",57,45,0.2,1045,2178,2762,2082,8067,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
192,"2016-04-13 00:00:00","2016-04-13 00:00:00",57,39.9,0,2840,5395,5995,4192,18422,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
193,"2016-04-14 00:00:00","2016-04-14 00:00:00",62.1,44.6,0,2861,5309,6030,4115,18315,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
194,"2016-04-15 00:00:00","2016-04-15 00:00:00",64,44.1,0,2770,5072,5816,3912,17570,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
195,"2016-04-16 00:00:00","2016-04-16 00:00:00",66,45,0,2384,4316,5624,4051,16375,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
196,"2016-04-17 00:00:00","2016-04-17 00:00:00",73.9,46,0,3147,4969,5867,4197,18180,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
197,"2016-04-18 00:00:00","2016-04-18 00:00:00",81,52,0,3871,6823,7432,4964,23090,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
198,"2016-04-19 00:00:00","2016-04-19 00:00:00",71.1,63,0,3501,6951,7834,5032,23318,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
199,"2016-04-20 00:00:00","2016-04-20 00:00:00",68,50,0,3450,6574,7639,4928,22591,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
200,"2016-04-21 00:00:00","2016-04-21 00:00:00",71.1,50,0,3436,6452,7426,4813,22127,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
201,"2016-04-22 00:00:00","2016-04-22 00:00:00",78.1,63,T,2975,4907,6093,3862,17837,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
202,"2016-04-23 00:00:00","2016-04-23 00:00:00",70,61,0.16,2055,3276,4856,3239,13426,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
203,"2016-04-24 00:00:00","2016-04-24 00:00:00",68,48,0,2798,4650,5335,3957,16740,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
204,"2016-04-25 00:00:00","2016-04-25 00:00:00",66.9,54,0,3463,5978,6845,4564,20850,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
205,"2016-04-26 00:00:00","2016-04-26 00:00:00",60.1,46.9,0.24,1997,3520,4559,2929,13005,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
206,"2016-04-27 00:00:00","2016-04-27 00:00:00",62.1,46.9,0,3343,5606,6577,4388,19914,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
207,"2016-04-28 00:00:00","2016-04-28 00:00:00",57.9,48,0,2486,4152,5336,3657,15631,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
208,"2016-04-29 00:00:00","2016-04-29 00:00:00",57,46.9,0.05,2375,4178,5053,3348,14954,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
